Datum,Super,E10,Diesel
2022-11-18 19:02:28,"1,929","1,867","1,960"
2022-11-18 20:17:19,"2,064","2,043","2,157"
2022-11-18 21:32:25,"2,064","2,043","2,157"
2022-11-18 22:40:59,"1,929","1,867","2,001"
2022-11-18 23:55:52,"1,929","1,867","2,001"
2022-11-19 01:11:24,"1,929","1,867","2,001"
2022-11-19 02:25:48,"1,929","1,867","2,001"
2022-11-19 02:56:02,"1,991","1,929","2,022"
2022-11-19 03:56:02,"1,991","1,929","2,022"
2022-11-19 05:10:38,"2,095","2,043","2,157"
2022-11-19 06:40:33,"2,095","2,033","2,147"
2022-11-19 07:55:51,"2,053","2,033","2,105"
2022-11-19 09:11:35,"2,001","1,939","2,064"
2022-11-19 10:41:43,"1,877","1,815","1,950"
2022-11-19 11:56:10,"1,918","1,856","1,981"
2022-11-19 13:25:38,"1,846","1,804","1,929"
2022-11-19 14:41:22,"1,898","1,835","1,970"
2022-11-19 15:56:13,"1,877","1,835","1,939"
2022-11-19 17:10:50,"1,887","1,835","1,960"
2022-11-19 18:26:21,"1,887","1,825","1,970"
2022-11-19 19:41:00,"1,846","1,784","1,950"
2022-11-19 21:25:58,"1,898","1,835","1,960"
2022-11-19 22:41:02,"1,898","1,835","2,012"
2022-11-19 23:56:18,"1,898","1,835","2,012"
2022-11-20 01:26:37,"1,898","1,835","2,012"
2022-11-20 02:40:54,"1,898","1,835","2,012"
2022-11-20 03:56:00,"1,898","1,835","2,012"
2022-11-20 05:10:52,"2,095","2,033","2,147"
2022-11-20 06:26:38,"2,095","2,033","2,147"
2022-11-20 07:41:32,"2,095","2,033","2,136"
2022-11-20 08:55:38,"2,001","1,939","2,178"
2022-11-20 10:10:38,"1,846","1,825","1,960"
2022-11-20 11:25:44,"1,908","1,846","1,960"
2022-11-20 12:41:08,"1,877","1,867","1,950"
2022-11-20 13:41:59,"1,877","1,867","1,939"
2022-11-20 14:42:01,"1,898","1,835","1,950"
2022-11-20 14:56:53,"1,898","1,835","1,950"
2022-11-20 16:12:31,"1,877","1,815","1,939"
2022-11-20 17:27:44,"1,846","1,784","1,929"
2022-11-20 18:41:37,"1,887","1,825","1,950"
2022-11-20 19:41:39,"1,846","1,804","1,908"
2022-11-20 19:56:30,"1,846","1,804","1,908"
2022-11-20 21:12:08,"1,908","1,846","1,981"
2022-11-20 22:12:09,"1,908","1,846","1,981"
2022-11-20 22:26:38,"1,908","1,846","1,981"
2022-11-20 23:41:48,"1,908","1,846","1,981"
2022-11-21 00:56:31,"1,908","1,846","1,981"
2022-11-21 01:56:35,"1,908","1,846","1,981"
2022-11-21 03:11:40,"1,908","1,846","1,981"
2022-11-21 03:56:30,"1,908","1,846","1,981"
2022-11-21 05:12:06,"2,095","2,033","2,147"
2022-11-21 06:26:25,"2,095","2,033","2,147"
2022-11-21 07:41:50,"2,033","1,970","2,116"
2022-11-21 08:56:42,"2,009","1,948","2,122"
2022-11-21 10:11:25,"1,948","1,886","2,009"
2022-11-21 11:23:57,"1,937","1,886","1,968"
2022-11-21 12:39:38,"1,917","1,855","1,948"
2022-11-21 13:54:13,"1,835","1,773","1,896"
2022-11-21 15:24:48,"1,865","1,804","1,937"
2022-11-21 16:39:02,"1,865","1,804","1,906"
2022-11-21 18:08:57,"1,876","1,814","1,917"
2022-11-21 19:23:48,"1,855","1,794","1,906"
2022-11-21 20:38:44,"1,948","1,927","2,050"
2022-11-21 21:53:50,"1,948","1,927","2,050"
2022-11-21 22:23:45,"1,896","1,835","1,948"
2022-11-22 00:13:11,"1,896","1,835","1,948"
2022-11-22 01:28:43,"1,896","1,835","1,948"
2022-11-22 03:28:51,"1,896","1,835","1,948"
2022-11-22 04:43:48,"2,071","2,009","2,132"
2022-11-22 05:28:48,"2,101","2,040","2,142"
2022-11-22 06:43:50,"2,071","2,009","2,132"
2022-11-22 07:50:21,"1,999","1,937","2,081"
2022-11-22 09:06:00,"2,062","2,001","2,145"
2022-11-22 10:05:36,"1,908","1,847","1,980"
2022-11-22 11:20:10,"1,939","1,878","1,980"
2022-11-22 12:20:24,"1,929","1,867","1,970"
2022-11-22 13:06:09,"1,847","1,785","1,898"
2022-11-22 14:06:11,"1,878","1,816","1,919"
2022-11-22 14:21:06,"1,878","1,816","1,919"
2022-11-22 14:54:31,"1,878","1,816","1,919"
2022-11-22 16:05:52,"1,826","1,775","1,888"
2022-11-22 17:21:21,"1,816","1,775","1,888"
2022-11-22 17:36:37,"1,837","1,775","1,908"
2022-11-22 18:52:15,"1,847","1,785","1,908"
2022-11-22 20:06:16,"1,806","1,775","1,878"
2022-11-22 21:06:24,"1,939","1,919","2,032"
2022-11-22 22:22:00,"1,878","1,816","1,950"
2022-11-22 23:36:26,"1,878","1,816","1,950"
2022-11-23 00:06:25,"1,878","1,816","1,950"
2022-11-23 01:06:28,"1,878","1,816","1,950"
2022-11-23 01:21:19,"1,878","1,816","1,950"
2022-11-23 02:06:27,"1,878","1,816","1,950"
2022-11-23 03:06:44,"1,878","1,816","1,950"
2022-11-23 03:21:18,"1,878","1,816","1,950"
2022-11-23 04:21:20,"2,052","1,991","2,134"
2022-11-23 05:21:21,"2,104","2,042","2,145"
2022-11-23 06:21:24,"2,052","1,991","2,134"
2022-11-23 07:21:25,"2,021","1,960","2,073"
2022-11-23 08:21:28,"1,974","1,912","2,016"
2022-11-23 09:21:30,"1,974","1,912","2,016"
2022-11-23 10:21:32,"1,902","1,840","1,943"
2022-11-23 11:21:34,"1,933","1,871","1,995"
2022-11-23 12:21:37,"1,923","1,861","1,995"
2022-11-23 13:06:25,"1,840","1,809","1,912"
2022-11-23 14:06:27,"1,892","1,830","1,933"
2022-11-23 15:06:29,"1,871","1,809","1,943"
2022-11-23 16:06:32,"1,881","1,819","1,923"
2022-11-23 17:06:35,"1,881","1,819","1,923"
2022-11-23 18:06:38,"1,881","1,819","1,933"
2022-11-23 19:06:40,"1,871","1,809","1,933"
2022-11-23 20:06:42,"1,830","1,809","1,892"
2022-11-23 21:06:44,"1,995","1,974","2,026"
2022-11-23 22:06:47,"1,902","1,840","1,964"
2022-11-23 23:06:49,"1,902","1,840","1,964"
2022-11-24 00:06:51,"1,902","1,840","1,964"
2022-11-24 01:06:17,"1,902","1,840","1,964"
2022-11-24 02:06:19,"1,902","1,840","1,964"
2022-11-24 03:06:21,"1,902","1,840","1,964"
2022-11-24 04:06:24,"2,068","2,006","2,130"
2022-11-24 05:06:26,"2,068","2,006","2,130"
2022-11-24 06:06:28,"2,068","2,006","2,130"
2022-11-24 07:06:31,"2,057","1,995","2,119"
2022-11-24 08:06:33,"2,109","2,047","2,119"
2022-11-24 09:06:36,"2,113","2,051","2,134"
2022-11-24 10:06:38,"2,020","1,957","2,041"
2022-11-24 11:06:40,"1,957","1,895","2,020"
2022-11-24 12:06:43,"1,947","1,884","1,999"
2022-11-24 13:06:45,"1,853","1,822","1,916"
2022-11-24 14:06:47,"1,895","1,832","1,936"
2022-11-24 15:06:49,"1,874","1,811","1,947"
2022-11-24 16:06:50,"1,853","1,791","1,905"
2022-11-24 17:06:53,"1,853","1,791","1,905"
2022-11-24 18:06:55,"1,863","1,801","1,916"
2022-11-24 18:36:42,"1,863","1,801","1,926"
2022-11-24 19:21:26,"1,874","1,811","1,936"
2022-11-24 20:21:28,"1,822","1,791","1,895"
2022-11-24 21:21:30,"2,009","1,988","2,041"
2022-11-24 22:21:32,"1,895","1,832","1,957"
2022-11-24 23:21:35,"1,895","1,832","1,957"
2022-11-25 00:21:38,"1,895","1,832","1,957"
2022-11-25 01:21:40,"1,895","1,832","1,957"
2022-11-25 02:21:43,"1,895","1,832","1,957"
2022-11-25 03:21:45,"1,895","1,832","1,957"
2022-11-25 03:36:19,"1,895","1,832","1,957"
2022-11-25 04:36:21,"2,061","1,999","2,124"
2022-11-25 05:36:23,"2,103","2,041","2,145"
2022-11-25 06:36:25,"2,061","1,999","2,124"
2022-11-25 07:36:28,"2,061","1,999","2,124"
2022-11-25 08:36:30,"2,091","2,029","2,133"
2022-11-25 09:36:32,"2,050","1,987","2,091"
2022-11-25 10:36:35,"1,925","1,862","1,966"
2022-11-25 11:36:37,"1,925","1,862","1,966"
2022-11-25 12:36:39,"1,893","1,831","1,956"
2022-11-25 13:36:42,"1,873","1,810","1,925"
2022-11-25 14:36:44,"1,893","1,831","1,945"
2022-11-25 15:36:46,"1,873","1,810","1,925"
2022-11-25 16:36:48,"1,873","1,810","1,925"
2022-11-25 17:36:50,"1,831","1,789","1,914"
2022-11-25 18:36:53,"1,873","1,810","1,904"
2022-11-25 19:36:55,"1,873","1,810","1,904"
2022-11-25 20:36:57,"1,945","1,925","2,060"
2022-11-25 21:37:00,"1,945","1,925","2,060"
2022-11-25 22:37:02,"1,893","1,831","1,945"
2022-11-25 23:37:04,"1,893","1,831","1,945"
2022-11-26 00:37:07,"1,893","1,831","1,945"
2022-11-26 01:37:09,"1,893","1,831","1,945"
2022-11-26 02:21:23,"1,893","1,831","1,945"
2022-11-26 03:21:25,"1,893","1,831","1,945"
2022-11-26 04:21:28,"2,060","1,998","2,122"
2022-11-26 05:21:30,"2,102","2,039","2,154"
2022-11-26 06:21:32,"2,060","1,998","2,122"
2022-11-26 07:21:34,"2,070","2,008","2,133"
2022-11-26 08:21:37,"2,081","2,018","2,154"
2022-11-26 09:21:39,"1,904","1,841","1,987"
2022-11-26 10:21:41,"1,862","1,800","1,925"
2022-11-26 11:21:43,"1,893","1,831","1,925"
2022-11-26 12:21:46,"1,862","1,800","1,925"
2022-11-26 13:06:15,"1,831","1,769","1,873"
2022-11-26 14:06:17,"1,862","1,800","1,914"
2022-11-26 14:21:20,"1,862","1,800","1,914"
2022-11-26 15:21:40,"1,862","1,800","1,914"
2022-11-26 16:21:42,"1,873","1,810","1,904"
2022-11-26 17:21:45,"1,841","1,800","1,893"
2022-11-26 18:21:47,"1,873","1,810","1,914"
2022-11-26 19:36:31,"1,852","1,800","1,893"
2022-11-26 20:36:34,"1,831","1,800","1,873"
2022-11-26 21:36:35,"1,904","1,862","1,945"
2022-11-26 22:36:37,"1,904","1,841","1,945"
2022-11-26 23:36:40,"1,904","1,841","1,945"
2022-11-27 00:36:42,"1,904","1,841","1,945"
2022-11-27 01:36:44,"1,904","1,841","1,945"
2022-11-27 02:36:47,"1,904","1,841","1,945"
2022-11-27 03:36:49,"1,904","1,841","1,945"
2022-11-27 04:36:51,"2,060","1,998","2,122"
2022-11-27 05:36:54,"2,060","1,998","2,122"
2022-11-27 06:36:56,"2,060","1,998","2,122"
2022-11-27 07:36:58,"2,039","1,977","2,112"
2022-11-27 08:37:00,"1,966","1,904","2,050"
2022-11-27 09:37:02,"1,904","1,862","1,966"
2022-11-27 10:37:05,"1,883","1,862","1,925"
2022-11-27 11:21:37,"1,893","1,831","1,925"
2022-11-27 12:21:39,"1,883","1,821","1,925"
2022-11-27 13:21:41,"1,810","1,779","1,883"
2022-11-27 14:44:09,"1,862","1,800","1,914"
2022-11-27 15:44:11,"1,841","1,779","1,904"
2022-11-27 16:14:08,"1,862","1,800","1,914"
2022-11-27 17:14:11,"1,852","1,789","1,904"
2022-11-27 18:14:13,"1,862","1,800","1,904"
2022-11-27 19:14:16,"1,862","1,800","1,904"
2022-11-27 20:14:18,"1,852","1,789","1,883"
2022-11-27 21:14:21,"1,904","1,841","1,945"
2022-11-27 22:14:23,"1,904","1,841","1,945"
2022-11-27 23:14:25,"1,904","1,841","1,945"
2022-11-28 00:14:27,"1,904","1,841","1,945"
2022-11-28 01:14:29,"1,904","1,841","1,945"
2022-11-28 02:14:31,"1,904","1,841","1,945"
2022-11-28 03:14:34,"1,904","1,841","1,945"
2022-11-28 04:14:36,"2,060","1,998","2,122"
2022-11-28 05:14:38,"2,060","1,998","2,122"
2022-11-28 06:14:41,"2,060","1,998","2,122"
2022-11-28 06:49:16,"2,060","1,998","2,122"
2022-11-28 07:49:18,"1,998","1,977","2,070"
2022-11-28 08:49:21,"1,939","1,918","1,949"
2022-11-28 09:49:23,"1,939","1,918","1,939"
2022-11-28 10:49:25,"1,918","1,897","1,918"
2022-11-28 11:49:27,"1,908","1,846","1,960"
2022-11-28 12:49:29,"1,835","1,804","1,887"
2022-11-28 13:49:31,"1,825","1,804","1,866"
2022-11-28 14:49:34,"1,856","1,804","1,918"
2022-11-28 15:49:36,"1,825","1,804","1,866"
2022-11-28 16:49:38,"1,825","1,804","1,897"
2022-11-28 17:19:29,"1,825","1,804","1,887"
2022-11-28 18:19:32,"1,835","1,804","1,908"
2022-11-28 19:19:35,"1,825","1,804","1,897"
2022-11-28 20:19:51,"1,825","1,804","1,866"
2022-11-28 21:19:53,"1,866","1,804","1,949"
2022-11-28 22:19:56,"1,866","1,804","1,949"
2022-11-28 23:19:58,"1,866","1,804","1,949"
2022-11-29 00:20:02,"1,866","1,804","1,949"
2022-11-29 01:04:47,"1,866","1,804","1,949"
2022-11-29 02:04:49,"1,866","1,804","1,949"
2022-11-29 03:04:51,"1,866","1,804","1,949"
2022-11-29 04:04:53,"2,022","1,960","2,095"
2022-11-29 05:04:55,"2,022","1,960","2,095"
2022-11-29 06:04:57,"2,022","1,960","2,095"
2022-11-29 06:34:47,"2,022","1,960","2,095"
2022-11-29 07:34:49,"1,897","1,835","1,960"
2022-11-29 08:34:50,"1,951","1,888","1,930"
2022-11-29 09:34:52,"1,930","1,868","1,920"
2022-11-29 10:34:54,"1,878","1,816","1,878"
2022-11-29 11:34:56,"1,899","1,836","1,920"
2022-11-29 12:34:57,"1,899","1,836","1,920"
2022-11-29 13:34:58,"1,857","1,795","1,878"
2022-11-29 14:35:00,"1,888","1,826","1,899"
2022-11-29 15:35:03,"1,857","1,795","1,878"
2022-11-29 16:35:05,"1,847","1,785","1,868"
2022-11-29 17:35:07,"1,826","1,764","1,868"
2022-11-29 18:35:09,"1,836","1,774","1,899"
2022-11-29 19:35:11,"1,826","1,764","1,888"
2022-11-29 20:18:26,"1,868","1,847","1,951"
2022-11-29 21:18:28,"1,868","1,847","1,951"
2022-11-29 22:18:10,"1,857","1,795","1,920"
2022-11-29 23:18:13,"1,857","1,795","1,920"
2022-11-30 00:18:15,"1,857","1,795","1,920"
2022-11-30 01:18:18,"1,857","1,795","1,920"
2022-11-30 02:18:20,"1,857","1,795","1,920"
2022-11-30 03:18:23,"1,857","1,795","1,920"
2022-11-30 04:18:25,"2,023","1,961","2,086"
2022-11-30 05:18:26,"2,023","1,961","2,086"
2022-11-30 06:18:29,"2,023","1,961","2,086"
2022-11-30 07:18:31,"2,013","1,951","2,075"
2022-11-30 08:18:33,"1,976","1,914","2,017"
2022-11-30 09:03:10,"1,976","1,914","2,028"
2022-11-30 10:03:12,"1,893","1,831","1,935"
2022-11-30 11:03:14,"1,873","1,810","1,893"
2022-11-30 12:03:15,"1,914","1,852","1,955"
2022-11-30 13:03:17,"1,852","1,810","1,914"
2022-11-30 14:03:19,"1,821","1,759","1,893"
2022-11-30 15:03:21,"1,852","1,790","1,904"
2022-11-30 16:03:23,"1,841","1,779","1,883"
2022-11-30 16:49:53,"1,841","1,779","1,883"
2022-11-30 17:49:55,"1,831","1,769","1,873"
2022-11-30 18:49:58,"1,821","1,759","1,893"
2022-11-30 19:50:01,"1,800","1,738","1,883"
2022-11-30 20:50:04,"1,862","1,841","1,852"
2022-11-30 21:50:06,"1,862","1,841","1,935"
2022-11-30 22:50:09,"1,852","1,790","1,935"
2022-11-30 23:50:11,"1,852","1,790","1,935"
2022-12-01 00:50:14,"1,852","1,790","1,935"
2022-12-01 01:50:16,"1,852","1,790","1,935"
2022-12-01 02:50:18,"1,852","1,790","1,935"
2022-12-01 03:03:28,"1,852","1,790","1,935"
2022-12-01 04:03:30,"2,017","1,955","2,100"
2022-12-01 05:03:32,"2,017","1,955","2,100"
2022-12-01 06:03:34,"2,069","2,007","2,131"
2022-12-01 07:03:36,"2,017","1,955","2,100"
2022-12-01 08:03:38,"2,007","1,945","2,090"
2022-12-01 09:03:41,"1,986","1,924","1,944"
2022-12-01 10:03:43,"1,840","1,778","1,872"
2022-12-01 11:03:46,"1,861","1,799","1,934"
2022-12-01 12:03:48,"1,861","1,799","1,934"
2022-12-01 13:03:50,"1,788","1,736","1,882"
2022-12-01 14:03:53,"1,820","1,757","1,913"
2022-12-01 15:03:55,"1,830","1,768","1,913"
2022-12-01 16:03:58,"1,830","1,768","1,892"
2022-12-01 17:04:00,"1,809","1,747","1,892"
2022-12-01 18:04:03,"1,820","1,757","1,913"
2022-12-01 18:33:20,"1,820","1,757","1,924"
2022-12-01 19:18:14,"1,840","1,778","1,913"
2022-12-01 20:04:19,"1,799","1,736","1,882"
2022-12-01 21:04:22,"1,872","1,851","1,965"
2022-12-01 22:04:26,"1,861","1,799","1,965"
2022-12-01 23:04:29,"1,861","1,799","1,965"
2022-12-02 00:04:30,"1,861","1,799","1,965"
2022-12-02 01:04:33,"1,861","1,799","1,965"
2022-12-02 02:04:36,"1,861","1,799","1,965"
2022-12-02 03:04:38,"1,861","1,799","1,965"
2022-12-02 04:04:40,"2,049","1,986","2,121"
2022-12-02 04:33:13,"2,049","1,986","2,121"
2022-12-02 05:33:15,"2,101","2,038","2,153"
2022-12-02 06:33:17,"2,049","1,986","2,121"
2022-12-02 07:33:20,"2,017","1,955","2,080"
2022-12-02 08:33:22,"2,010","1,947","2,073"
2022-12-02 09:33:24,"2,000","1,936","2,063"
2022-12-02 10:33:27,"1,915","1,852","1,947"
2022-12-02 11:33:29,"1,947","1,884","2,000"
2022-12-02 12:33:32,"1,915","1,852","1,989"
2022-12-02 13:33:34,"1,852","1,789","1,926"
2022-12-02 14:33:36,"1,894","1,831","1,968"
2022-12-02 15:33:38,"1,884","1,821","1,957"
2022-12-02 16:33:41,"1,873","1,810","1,926"
2022-12-02 17:33:43,"1,873","1,810","1,936"
2022-12-02 18:33:46,"1,863","1,799","1,936"
2022-12-02 19:33:49,"1,884","1,821","1,947"
2022-12-02 19:48:10,"1,852","1,789","1,915"
2022-12-02 20:48:12,"1,894","1,873","1,978"
2022-12-02 21:03:19,"1,894","1,873","1,978"
2022-12-02 22:03:21,"1,905","1,842","1,978"
2022-12-02 23:03:24,"1,905","1,842","1,978"
2022-12-03 00:03:08,"1,905","1,842","1,978"
2022-12-03 01:03:10,"1,905","1,842","1,978"
2022-12-03 02:03:16,"1,905","1,842","1,978"
2022-12-03 03:03:19,"1,905","1,842","1,978"
2022-12-03 04:03:21,"1,905","1,842","1,978"
2022-12-03 05:03:23,"2,063","2,000","2,115"
2022-12-03 06:03:26,"2,115","2,052","2,179"
2022-12-03 07:03:28,"2,063","2,000","2,115"
2022-12-03 08:03:30,"1,947","1,915","2,000"
2022-12-03 09:03:32,"2,000","1,936","2,042"
2022-12-03 10:03:35,"1,873","1,810","1,936"
2022-12-03 11:03:37,"1,894","1,831","1,968"
2022-12-03 12:03:39,"1,894","1,831","1,968"
2022-12-03 13:03:41,"1,863","1,799","1,947"
2022-12-03 14:03:43,"1,873","1,810","1,947"
2022-12-03 15:03:45,"1,873","1,821","1,957"
2022-12-03 16:03:48,"1,873","1,821","1,936"
2022-12-03 17:03:50,"1,884","1,821","1,947"
2022-12-03 18:03:52,"1,884","1,821","1,957"
2022-12-03 19:03:55,"1,873","1,810","1,957"
2022-12-03 20:03:56,"1,831","1,789","1,926"
2022-12-03 21:03:59,"1,915","1,852","1,989"
2022-12-03 22:04:01,"1,915","1,852","1,989"
2022-12-03 23:04:03,"1,915","1,852","1,989"
2022-12-03 23:48:22,"1,915","1,852","1,989"
2022-12-04 00:48:24,"1,915","1,852","1,989"
2022-12-04 01:48:26,"1,915","1,852","1,989"
2022-12-04 02:48:29,"1,915","1,852","1,989"
2022-12-04 03:33:27,"1,915","1,852","1,989"
2022-12-04 04:33:29,"2,063","2,000","2,115"
2022-12-04 05:33:31,"2,063","2,000","2,115"
2022-12-04 06:33:33,"2,063","2,000","2,115"
2022-12-04 07:33:35,"2,052","1,989","2,115"
2022-12-04 08:33:37,"1,989","1,926","2,052"
2022-12-04 09:33:39,"1,926","1,863","1,989"
2022-12-04 10:33:41,"1,873","1,810","1,926"
2022-12-04 11:33:44,"1,894","1,831","1,978"
2022-12-04 12:33:46,"1,873","1,810","1,957"
2022-12-04 13:33:26,"1,894","1,863","1,968"
2022-12-04 14:33:28,"1,884","1,821","1,968"
2022-12-04 15:33:31,"1,852","1,789","1,936"
2022-12-04 16:33:32,"1,884","1,821","1,947"
2022-12-04 17:33:35,"1,884","1,821","1,957"
2022-12-04 18:33:37,"1,873","1,810","1,957"
2022-12-04 19:33:40,"1,863","1,799","1,936"
2022-12-04 20:33:43,"1,852","1,789","1,915"
2022-12-04 21:33:45,"1,915","1,852","1,989"
2022-12-04 22:33:47,"1,915","1,852","1,989"
2022-12-04 23:33:49,"1,915","1,852","1,989"
2022-12-05 00:35:20,"1,915","1,852","1,989"
2022-12-05 01:35:23,"1,915","1,852","1,989"
2022-12-05 02:35:25,"1,915","1,852","1,989"
2022-12-05 03:35:27,"1,915","1,852","1,989"
2022-12-05 04:35:29,"2,063","2,000","2,115"
2022-12-05 05:35:31,"2,115","2,052","2,179"
2022-12-05 06:35:33,"2,063","2,000","2,115"
2022-12-05 07:35:35,"1,957","1,894","1,989"
2022-12-05 08:35:36,"2,023","1,959","2,054"
2022-12-05 09:35:38,"1,959","1,896","2,012"
2022-12-05 10:35:40,"1,907","1,843","1,970"
2022-12-05 11:35:43,"1,938","1,875","2,001"
2022-12-05 12:35:45,"1,896","1,833","1,938"
2022-12-05 13:35:49,"1,854","1,791","1,907"
2022-12-05 14:35:51,"1,896","1,833","1,959"
2022-12-05 15:35:53,"1,854","1,791","1,928"
2022-12-05 16:35:56,"1,885","1,822","1,928"
2022-12-05 17:35:58,"1,854","1,791","1,896"
2022-12-05 18:36:00,"1,864","1,801","1,928"
2022-12-05 19:36:03,"1,822","1,780","1,896"
2022-12-05 20:36:05,"1,801","1,780","1,885"
2022-12-05 21:50:04,"1,896","1,875","1,980"
2022-12-05 22:50:06,"1,864","1,801","1,970"
2022-12-05 23:20:10,"1,864","1,801","1,970"
2022-12-06 00:20:12,"1,864","1,801","1,970"
2022-12-06 01:20:14,"1,864","1,801","1,970"
2022-12-06 02:20:16,"1,864","1,801","1,970"
2022-12-06 03:20:18,"1,864","1,801","1,970"
2022-12-06 03:50:07,"1,864","1,801","1,970"
2022-12-06 04:50:10,"2,044","1,980","2,117"
2022-12-06 05:50:12,"2,044","1,980","2,117"
2022-12-06 06:50:14,"2,044","1,980","2,107"
2022-12-06 07:50:17,"1,959","1,896","2,023"
2022-12-06 08:50:19,"2,003","1,940","2,066"
2022-12-06 09:50:21,"1,992","1,929","2,024"
2022-12-06 10:50:24,"1,887","1,824","1,950"
2022-12-06 11:50:26,"1,908","1,845","1,982"
2022-12-06 12:50:28,"1,866","1,803","1,940"
2022-12-06 13:50:31,"1,835","1,772","1,898"
2022-12-06 14:50:33,"1,856","1,793","1,929"
2022-12-06 15:50:36,"1,793","1,761","1,877"
2022-12-06 16:50:39,"1,814","1,761","1,908"
2022-12-06 17:50:41,"1,824","1,761","1,898"
2022-12-06 18:50:43,"1,845","1,782","1,919"
2022-12-06 19:50:46,"1,845","1,782","1,919"
2022-12-06 20:50:49,"1,887","1,866","1,971"
2022-12-06 21:50:51,"1,887","1,866","1,971"
2022-12-06 22:50:53,"1,866","1,803","1,940"
2022-12-06 23:50:56,"1,866","1,803","1,940"
2022-12-07 00:50:59,"1,866","1,803","1,940"
2022-12-07 01:31:42,"1,866","1,803","1,940"
2022-12-07 02:16:35,"1,866","1,803","1,940"
2022-12-07 03:16:37,"1,866","1,803","1,940"
2022-12-07 04:16:40,"2,013","1,950","2,076"
2022-12-07 05:16:42,"2,013","1,950","2,076"
2022-12-07 06:16:44,"2,034","1,971","2,108"
2022-12-07 07:16:46,"2,013","1,950","2,066"
2022-12-07 08:16:49,"1,997","1,934","2,060"
2022-12-07 09:16:51,"1,997","1,934","2,060"
2022-12-07 10:16:53,"1,924","1,861","1,976"
2022-12-07 11:16:55,"1,924","1,861","1,955"
2022-12-07 12:16:57,"1,903","1,840","1,934"
2022-12-07 13:16:59,"1,829","1,808","1,871"
2022-12-07 14:17:03,"1,850","1,788","1,903"
2022-12-07 15:17:05,"1,819","1,756","1,903"
2022-12-07 16:17:08,"1,788","1,725","1,882"
2022-12-07 17:17:10,"1,788","1,725","1,871"
2022-12-07 18:17:13,"1,808","1,746","1,882"
2022-12-07 19:17:15,"1,808","1,746","1,861"
2022-12-07 20:17:18,"1,850","1,829","1,965"
2022-12-07 21:17:21,"1,850","1,829","1,965"
2022-12-07 22:17:24,"1,829","1,767","1,934"
2022-12-07 23:17:25,"1,829","1,767","1,934"
2022-12-08 00:17:27,"1,829","1,767","1,934"
2022-12-08 00:58:18,"1,829","1,767","1,934"
2022-12-08 01:58:20,"1,829","1,767","1,934"
2022-12-08 02:28:14,"1,829","1,767","1,934"
2022-12-08 03:28:16,"1,829","1,767","1,934"
2022-12-08 03:43:13,"1,829","1,767","1,934"
2022-12-08 04:43:16,"1,997","1,934","2,060"
2022-12-08 05:43:18,"2,028","1,965","2,070"
2022-12-08 06:43:19,"1,997","1,934","2,060"
2022-12-08 07:43:21,"1,965","1,903","2,060"
2022-12-08 08:43:24,"1,978","1,915","2,072"
2022-12-08 09:43:26,"1,946","1,883","2,041"
2022-12-08 10:43:29,"1,873","1,820","1,936"
2022-12-08 11:43:31,"1,883","1,820","1,967"
2022-12-08 12:43:33,"1,830","1,767","1,946"
2022-12-08 13:43:35,"1,799","1,736","1,873"
2022-12-08 14:43:38,"1,841","1,778","1,925"
2022-12-08 15:43:40,"1,799","1,736","1,862"
2022-12-08 16:43:42,"1,799","1,736","1,894"
2022-12-08 17:43:44,"1,799","1,736","1,862"
2022-12-08 18:43:46,"1,799","1,736","1,883"
2022-12-08 19:43:48,"1,757","1,715","1,851"
2022-12-08 20:43:50,"1,946","1,925","1,873"
2022-12-08 21:43:52,"1,946","1,925","1,904"
2022-12-08 22:43:55,"1,820","1,757","1,904"
2022-12-08 23:43:57,"1,820","1,757","1,904"
2022-12-09 00:43:59,"1,820","1,757","1,904"
2022-12-09 01:28:49,"1,820","1,757","1,904"
2022-12-09 02:28:52,"1,820","1,757","1,904"
2022-12-09 02:57:46,"1,820","1,757","1,904"
2022-12-09 03:57:48,"1,820","1,757","1,904"
2022-12-09 04:12:47,"1,988","1,925","2,062"
2022-12-09 05:12:49,"1,988","1,925","2,062"
2022-12-09 05:57:48,"2,020","1,957","2,062"
2022-12-09 06:57:50,"1,988","1,925","2,051"
2022-12-09 07:57:52,"1,957","1,894","1,904"
2022-12-09 08:57:54,"2,028","1,965","1,975"
2022-12-09 09:57:57,"1,869","1,806","1,912"
2022-12-09 10:57:45,"1,817","1,774","1,891"
2022-12-09 11:57:47,"1,880","1,817","1,954"
2022-12-09 12:57:49,"1,827","1,764","1,901"
2022-12-09 13:57:51,"1,785","1,732","1,859"
2022-12-09 14:57:53,"1,827","1,764","1,912"
